annotator,title,comment_id,comment_text,author,stance_pro,stance_con,argument_type,pathos_type,ethos_appeal,ethos_challenge,word_count,context,timestamp,published_date,like_count,mentions,root_comment_id,root_comment_text,lang
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BW8CW9IyN,obviously Islamist dictatorships don't have it,user_0042,,,,,,,6,,2024-04-13 22:42:21+00:00,2024-04-13T22:42:21Z,0.0,,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BWKd22xHE,"Wrong. Iran attacked Israel first with Oct 7th massacre, which the Iranian general that Israel killed in the consulate was part of. He actually planned the Oct 7th attack and Israel eliminated him off the face of the earth for it. Oh, and before you go all ""WHY YOU LIE"", they actually just admitted that themselves in their news media just after he was killed by Israel.",user_0043,"israel, iranian embassy bombing","iran, hamas","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",author their news media,,67,,2024-04-13 22:44:03+00:00,2024-04-13T22:44:03Z,0.0,,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BWSwtfft5,"They attacked a consulate in Syria, did you ask who is attacking who in Syria and where Iran has its proxy armies? Iran has been playing a power game with military power in the region for decades now, most of the Middle East dislikes Iran so much that they officially back Israel in real politik terms",user_0044,israel,iran,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,56,,2024-04-13 22:45:11+00:00,2024-04-13T22:45:11Z,0.0,,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BWT8kv6br,"Who has proxies surrounding Israel? Who's funding Hamas, Hezbollah, Houthis?? When did this kick off? Oct 7th?",user_0045,israel,iran,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,17,,2024-04-13 22:45:13+00:00,2024-04-13T22:45:13Z,0.0,,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BWVebSIZQ,Wholly owned and operated. Right?,user_0046,,iran,appeal to emotion or moral values (pathos),sarcasm/irony(the opposite meaning),,,6,do u think Iran is part of Gaza? Silly boy,2024-04-13 22:45:34+00:00,2024-04-13T22:45:34Z,1.0,klausmaus1886,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BWcoAR6bS,Only if you're a lying woke leftists or a diehard jihadist.,user_0046,,,,,,,12,BIBI bragged about funding hamas. US funds ISIS. | No Iran attacked Isreal through proxies first ..Pray for Iran..hope u have all ur ceasefire jackets ready bec u will need it,2024-04-13 22:46:40+00:00,2024-04-13T22:46:40Z,0.0,rhetorical1488,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BWl28I900,It's about time to take the fight right to the source and stop playing nice.,user_0046,"israel, iranian embassy bombing",iran,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,16,"​And Iran has the right to strike back 100× more than Israel as what Israel did is direct and what Iran did was indirect | Iran was financing attacks against Israel for a long time. Just because they were not directly involved, it doesn’t mean they can deny this. Israel had all the right to hit Iranian targets to defend itself",2024-04-13 22:47:48+00:00,2024-04-13T22:47:48Z,4.0,user-wi9kk7hd6u,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BWmynp3Ej,​Did You forget 1000+ years of islamic occupation and tyranny already.,user_0047,,iran,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,11,BIBI bragged about funding hamas. US funds ISIS. | No Iran attacked Isreal through proxies first ..Pray for Iran..hope u have all ur ceasefire jackets ready bec u will need it,2024-04-13 22:48:04+00:00,2024-04-13T22:48:04Z,17.0,rhetorical1488,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BWreio65I,Teach them a lesson.,user_0046,"israel, iranian embassy bombing",,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,5,what does that have to do with israel attacking an embassy in iran?,2024-04-13 22:48:42+00:00,2024-04-13T22:48:42Z,0.0,elynnyan6450,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BWt2_ktUH,​ Did tou forget how they occupied these lands and tyrants for more than 1000 years?,user_0047,,iran,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,16,did you forget what the Palestinian go through for more than 70 years,2024-04-13 22:48:53+00:00,2024-04-13T22:48:53Z,8.0,westsonko5881,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BX3rBqM78,"do u think israel is a part of usa? If usa can back Israel, iran can also back palestine. Hope usa will stop aiding Israel.",user_0048,iran,"israel, the west","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,25,do u think Iran is part of Gaza? Silly boy,2024-04-13 22:50:30+00:00,2024-04-13T22:50:30Z,16.0,klausmaus1886,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BX7TYfXm3,Now you know how Israel feel about Hamas,user_0049,israel,hamas,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,8,,2024-04-13 22:51:00+00:00,2024-04-13T22:51:00Z,1.0,,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BXFU__IR-,​ well said!,user_0047,,,,,,,3,"​ Check the facts. It's called ""IRGC-Al Qods"". Read about it yourself. | So… according to you, Hamas attacking Israel gives Israel the right to bomb Syria, Lebanon, Iraq, and Iran. Could you explain to me your logic?",2024-04-13 22:52:06+00:00,2024-04-13T22:52:06Z,3.0,agnelomascarenhas8990,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BXH14d652,"​Shut up Chosenite , you have dragged us into ww3",user_0050,,israel,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,user,10,do u think Iran is part of Gaza? Silly boy,2024-04-13 22:52:18+00:00,2024-04-13T22:52:18Z,0.0,klausmaus1886,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BXIcQ86dF,​Iran is not Faza,user_0050,,iran,,,,,4,No Iran attacked Isreal through proxies first ..Pray for Iran..hope u have all ur ceasefire jackets ready bec u will need it,2024-04-13 22:52:31+00:00,2024-04-13T22:52:31Z,0.0,koloni2862,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BXJ6BsfqN,"​They didn't attack the embassy though. The embassy was just a side casualty. They attacked some terrorists who ""just happened"" to be hiding in a building next to that embassy. Now why these terrorists would stay so close to this embassy in particular? Because Iran was funding all these attacks against Israel.",user_0047,"israel, iranian embassy bombing","iran, hamas","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,52,what does that have to do with israel attacking an embassy in iran?,2024-04-13 22:52:35+00:00,2024-04-13T22:52:35Z,19.0,elynnyan6450,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BXPQzZUqA,can't forget what never happened,user_0051,,,,,,,6,BIBI bragged about funding hamas. US funds ISIS. | No Iran attacked Isreal through proxies first ..Pray for Iran..hope u have all ur ceasefire jackets ready bec u will need it,2024-04-13 22:53:27+00:00,2024-04-13T22:53:27Z,0.0,rhetorical1488,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BXRXT5oT_,did you forget the illegal creation of Israel? You havent received the mass numbers of palestinians died since 1948. You guys are so sick mentality not even closed about the thinking of equlity of all religion and mankind.,user_0052,,israel,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,39,,2024-04-13 22:53:44+00:00,2024-04-13T22:53:44Z,0.0,elsoil3387,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BXTugCtfv,Israel attacked Iranian Republican Guard member in Syria who were facilitating Hamas and Hezbolla attacks on Israel. So... ask yourself your own question.,user_0053,israel,iran,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,23,,2024-04-13 22:54:03+00:00,2024-04-13T22:54:03Z,14.0,,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BXVndaGe5,"Israel attacked an Iranian militia general operating against Israel from Syria. Operating a militia in Syria to help Assad stay in power after he killed more than half a million people to stay in power and displaced more than 13 millions. And hey, Iran already and openly operates against Israel from Yemen, from Iraq, from Gaza. Who are we kidding here? But sure, you see what you want to see",user_0054,israel,iran,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,"assad, iran",70,,2024-04-13 22:54:19+00:00,2024-04-13T22:54:19Z,0.0,,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BXWoKpwv9,Iran has the right to defend its self.,user_0055,iran,,"appeal to reason, giving evidence (logos)",,,,8,,2024-04-13 22:54:27+00:00,2024-04-13T22:54:27Z,12.0,,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BX_bJVjAw,"did you forget the 7th century conquest of the middle east by muhammad? 1300 years of war crimes and occupation, did you forget already?",user_0056,,iran,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,25,BIBI bragged about funding hamas. US funds ISIS. | No Iran attacked Isreal through proxies first ..Pray for Iran..hope u have all ur ceasefire jackets ready bec u will need it,2024-04-13 22:54:58+00:00,2024-04-13T22:54:58Z,0.0,rhetorical1488,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,Ugz3AU_XklHGNdwnqhN4AaABAg.A2BRiFECBnXA2BXbHiES5C,So hamas attacked Israel and now Israel attacks everyone else. netanyahu taking advantage of the earlier situation. His own people don't trust him.,user_0057,,israel,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,netanyahu,23,,2024-04-13 22:55:12+00:00,2024-04-13T22:55:12Z,0.0,,Ugz3AU_XklHGNdwnqhN4AaABAg,But Isreal attacked Iran first. So Isreal's attack was not reckless? So it would seem that only certain countries have the right to defend themsleves..,en
