annotator,title,comment_id,comment_text,context,stance_pro,stance_con,word_count
ai,Guerre en Ukraine/ingérence: l'interview du porte-parole de l'ambassade de Russie en intégralité,Ugw7NcMuZ2HOMdXuUV14AaABAg.A4HDeiIf2S9A4JYiiAFOxP,"😂😂😂😂🤣🤣🤣🤣🤣🤣😂😂😂😂 Macron en guerre ??? en short ou en slip ....ca sera plus facile pour lui de se changer, sinon il devra porter des couches, a ce qui parait il s'est déjà chié dessus pour deux fois moins que ca.",Il faut absolument aider l Ukraine en envoyant macron et ses électeurs,,emmanuel macron,40
ai,Guerre en Ukraine/ingérence: l'interview du porte-parole de l'ambassade de Russie en intégralité,Ugw7NcMuZ2HOMdXuUV14AaABAg.A4HDeiIf2S9A4JbK07D9hd,C'est une bonne idée ! Macron et chouchou dans les tranchées !,Il faut absolument aider l Ukraine en envoyant macron et ses électeurs,,emmanuel macron,12
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,russie,occident,24
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FUNcX9YgD,Excellent,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,russie,"liberte de la presse, occident",1
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FXChszAzR,faux espèce de troll pourri,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,"liberte de la presse, occident",trolls russes,5
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FXG25ruX3,"Le ""deux poids deux mesures "" dans toute sa splendeur !",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,liberte de la presse,occident,11
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FbViZFtI4,"Les journalistes Russes ont le droit de venir en France, et l'Occident décadent vous emmerde.....",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,"liberte de la presse, occident",,15
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FdZZhZulW,Vous êtes prêt pour aller au frond vous..engagez vous.@user,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,,guerre en ukraine,9
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FezkOqQmO,Ouais mais la France est une democratie alors que la Russie une dictature,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,democratie francaise,russie,13
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1Ff0uhfqzh,C'est cela les plus intelligents comprennent qui ment et qui est dans le faux.,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,,"liberte de la presse, occident",14
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1Ff7P4u958,"fallait oser, sur un autre post tu vois des journalistes français qui a peine débarqués de leur bagnole sont ""bien"" contrôlés par les policiers moscovites, enfin les journalistes pro russes n'ont aucun probleme c'est certain",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,liberte de la presse,russie,35
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1Fh8GNGr7x,"@user 🤣😀En France, les journalistes Russes ne sont meme pas permit de débarquer 🙂
En Russie, ils débarquent, on le contrôle mais ils font leur boulot",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,"liberte de la presse, russie",,26
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FhJiIu9c5,Ces occidentaux sont tout sauf des démocrates.,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,,occident,7
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1Fhxmrbc5a,"@user
France DÉCADENTE !",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,,occident,4
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FiFa6Kxr0,"Pourquoi seraient ils les bienvenus? Pour diffuser plus de propagande soviet et avoir + d'idiots utiles comme vous pour la répandre ? Vous faites, sans vous en rendre compte , de par vous laisser laver le cerveau, assez le boulot de sape des agents du FSB qui sont infiltrés depuis des années et qui vous montent la tête sur les réseaux sociaux sans même que vous en prenez conscience. Arrêtez de soutenir l'ennemi . Vous soutenez un dictateur . Vous voulez que la France devienne une dictature ? Vous avez une idée de ce qu'est le malheur de vivre dans un pays où vous n'avez plus de liberté , vivre sous la coupe d'un opresseur? C'est ça l'avenir que vous voulez pour nos enfants ? Non, ça me semble logique donc ouvrez les yeux sur le block soviet que rêve de reformer Poutine et regardez en face la réalité ! l'histoire devrait servir de leçon mais apparemment des gens comme vous l'occultez , l'oubliez ! Vous soutenez un clone fait de 3 monstres : Hitler, Staline et Lenine avec",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,,"liberte de la presse, russie, trolls russes, vladimir poutine",179
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FieFrGHBS,"Les journalistes russes peuvent venir en France n’importe quoi, c’est les chaînes russe types RT qui sont interdit de diffusion en France. Amalgame encore d’une personne avec un niveau intellectuel à zéro",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,liberte de la presse,,32
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FijejY5h0,Les hypocrites,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,liberte de la presse,occident,2
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FimER7YZn,Il a oublier de dire aussi que Staline a fourni l’acier et petrol à Hitler,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,,russie,15
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FiuLCA0kg,"Puis je viens de remarquer, tu es juste un troll de poutine Tu ne vis même pas en France et tu répands la propagande que tu as apprise par cœur sans même savoir qu'en France le journalisme est libre et indépendant contrairement en Russie , où ton Poutine en a le contrôle et opresse les journalistes pour qu'ils ne fassent que des articles à sa gloire ! Casse toi le perroquet du Kremlin ! Tu nous fatigues",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,"journalisme francais, liberte de la presse","russie, trolls russes, vladimir poutine",77
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FiyNz1tqy,C’est un gros C.. ce mec désolé fait l’envoyer sur le front. C’est la Russie qui a menti à la France en disant qu’il n’allais pas attaqué l’Ukraine. La Russie sont des menteur née,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,,"guerre en ukraine, russie",34
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FjSSv7Hzn,Ce n’est pas normal hein camarade. Je préconise d’établir de suite la démocratie façon russe en France. Le parler vrai. À ceux qui racontent n’importe quoi sur YouTube ont droit à une visite du goulag -Et surtout dire aux pays nazis....missiles en seulement 106 secondes- .,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,liberte de la presse,russie,46
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FjstATv3K,"@user Un philou au niveau intellectuel à zéro va nous partager un reportage des journalistes Russes en France parce que selon le Philou, les journalistes Russes sont permit de faire des reportages en France 🙂🙂",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,,liberte de la presse,35
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FjtgrpcrI,"Ces traitres à la patrie veulent nous mener au désastre & à la guerre, leur trahison leur coûtera très cher...",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,,guerre en ukraine,20
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1Fk_ycub4S,N'importe quoi ! Aucun journaliste français n'aurait le droit de s'exprimer en direct à Moscou TV... Alors que Piètre Tolstoï je l'ai vu passer en direct plusieurs fois pour exprimer ses opinions de poivrot radicalisé ! Ses menaces de vitrification de Paris et bla bla bla. On a compris. Un zombie de plus à éliminer.,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,liberte de la presse,russie,55
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FkcBKcTEF,Dire que si ton gouvernement te payerait a te battre au lieu de dire des âneries vous auriez pu avoir lair moins con sur le champ de bataille 😎👍🏻🇫🇷🇫🇷🇫🇷🇫🇷,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,,"russie, trolls russes",29
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FlZwsGQI5,A Gaza non! les journalistes du prétendu monde libre sont en connivence avec le Tsahal .,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,,"gaza, israel, occident",16
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FnKvucVuz,LES MÉDIAS MAINSTREAM SERONT DÉTRUITS,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,,"bfmtv, journalisme francais",5
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FoJ0dmjHn,"@user Ben voyons... et quand un journaliste français pose une question gênante à l'élysée.... il est exclu définitivement de la liste des journalistes accrédités... quelle démocratie...??? une démocratie qui ment comme les pires dictatures, une démocratie qui filtre l'information, une démocratie qui vote des lois de contrôle de la pensée et de l'expression privée.... mon pauvre garçon, vous êtes déconnecté grave....!!!!",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,,"democratie francaise, liberte de la presse",61
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FofFcOD0w,"Cretin, les ""journalistes"" russes assassinent les opposants au Kremlin réfugiés en occident. Reflechis avant de l'ouvrir pour dire des conneries collabos",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,,russie,21
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FpODOZV5u,"@user allez hop, encore un qui a fumé la moquette. T'as déjà été en poser, toi, des questions embarrassantes. On dirait pas, parce quect'es encore bien là, à la ramener. Tu ferais mieux d'aller écouter sud radio et de laisser tes compatriotes en paix, eh, corniaud !",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,liberte de la presse,russie,47
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FpqNtEzLc,@user Eh bien casse toi en Russie si ça à l'air si bien que ça! Tu verras enfin que c'est une démocratie en France et tu arrêteras de raconter n'importe quoi !,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,democratie francaise,russie,32
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FquMEValK,"Faux ! Totalement faux. Les journalistes en Russie sont sur écoute, espionné dans leurs hôtel, et suivis et filmés dans la rue. Au lieu de dire n'importe quoi renseignez vous mieux que dans un emballage carambar. Et tu sais ce qu'il te dit l'Occident ? Il te dit de rester vivre en dictature si ça te chante et de la fermer surtout si c'est pour dire de la merde",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,"liberte de la presse, occident",russie,69
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FrNGq5lAD,Exact,Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,"liberte de la presse, russie",occident,1
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FrcjPFSR6,"@user ces mêmes journalistes prétendent être contrôlés 100 fois par jour , et toi tu les crois , tu es sensible à la propagande",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,russie,journalisme francais,24
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1Fs8KTDZmH,"""librement"" 😅😅😅 tu sais le nr acceptés et le nr de jours de visas limités?? ""décadent"" c est pour ca que tous les enfants de Putine et autres de la Douma sont en occident? vous bavez de jalousie, pauvres troll que vous etes....",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,occident,"russie, trolls russes, vladimir poutine",43
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgwUFMjN2JJnfNZwRH14AaABAg.A1FHrr2cFVfA1FsMWyHZZS,"@user
La dictature n'existe pas en Russie ! Il n'y a que les gens de gauche pour livrer cette absurdité . Ainsi que toutes les chaînes d'infos mainstream ! Mon fils qui travaille à Moscou ne se plaint pas du tout !
Par contre , moi qui vit en France , depuis 2019 la dictature , l'asservissement , les Français savent ce qu'ils endurent ! Il faut vouer un culte au poudré pour nier les faits ! Quelle mauvaise foi vous avez !
Vos questions en disent long sur QUI vous êtes ! GO YOUR WAY ! N B : Je mange dans le même râtelier que Pierre DE GAULLE : "" L'Europe , de l'Atlantique à l'Oural "" !",Les Journalistes français circulent librement en Russie mais les journalistes Russes ne sont pas la bienvenue en France.🤣Les donneurs de leçon exposés 🙂l'occident decadent,russie,"democratie francaise, emmanuel macron, journalisme francais",120
