annotator,title,comment_id,comment_text,author,stance_pro,stance_con,argument_type,pathos_type,ethos_appeal,ethos_challenge,word_count,context,timestamp,published_date,like_count,mentions,root_comment_id,root_comment_text,lang
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Pr0zkABRf,Which nationality are the shooters? What's the motive?,user_0037,,,,,,,8,,2024-03-25 15:51:35+00:00,2024-03-25T15:51:35Z,1,,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1PrrGoL6xO,I wonder if the West was behind this?,user_0038,,the west,,,,,8,,2024-03-25 15:58:52+00:00,2024-03-25T15:58:52Z,0,,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Px0x53Pdt,​where on Earth our economy is the best in Europe and standards are high?😂😂😂,user_0039,,the west,appeal to emotion or moral values (pathos),sarcasm/irony(the opposite meaning),,,14,"​@user ! Check out what Nuland said in her last visit to Ukraine, before she promptly retired out of the blue | ​Ah, yes, a fellow man of culture😂. I can tell you're a dev and have played battlefield or own a firearm 😂",2024-03-25 16:44:01+00:00,2024-03-25T16:44:01Z,5,ThePlantageNot,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1PyVTbOJ9a,You 100% don't know that.,user_0024,russia,,appeal to/challenging authority (ethos),,,user,6,100% true | Let's be honest they have just arrested the first brown guy they could find,2024-03-25 16:56:55+00:00,2024-03-25T16:56:55Z,2,uaFighter123,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1PzhnxF2-H,Have you been ? No ? Then probably best you keep your opinions to yourself .,user_0024,russia,,appeal to/challenging authority (ethos),,,user,17,@user stalin removed unwanted people from photos. you did it 80 years ago | Typical western Photoshop,2024-03-25 17:07:28+00:00,2024-03-25T17:07:28Z,2,ISirSmoke,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Q0XK--YK_,​you are correct. Putin is our lord . Hahaha Satan is our lord. Putin is satan.,user_0040,,russia,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, ), sarcasm/irony(the opposite meaning)",,putin,16,Zelensky is complicit in this horror,2024-03-25 17:23:23+00:00,2024-03-25T17:23:23Z,0,garycallihan4206,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Q18llIDTZ,my country was occupied by them for 50 years. my grandfather was sent to die in siberia because he owned our flag. I know many things.,user_0017,ukraine,russia,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, )",author,,27,Have you been ? No ? Then probably best you keep your opinions to yourself . | @user stalin removed unwanted people from photos. you did it 80 years ago,2024-03-25 17:28:46+00:00,2024-03-25T17:28:46Z,4,tabularasa7775,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Q26mD7W-x,"That wasn't what i asked though , was it ? So you havn't been is the answer .",user_0024,,,,,,,19,@user stalin removed unwanted people from photos. you did it 80 years ago | Typical western Photoshop,2024-03-25 17:37:14+00:00,2024-03-25T17:37:14Z,1,ISirSmoke,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Q2KOvZ2Zb,What does all that have to do with this and you knowing if they got the right people ? Absolutely nothing .,user_0024,,,,,,,23,"I have see many videos what atrocities rushist committed without any reason in occupied territories of Ukraine...all those tragedies were proved by international investigators: russian occupants committed tens of thousands cases of war crimes...dispite all rushist lies about their innocence. So, in this statement - 1000%! | Have you been ? No ? Then probably best you keep your opinions to yourself .",2024-03-25 17:39:06+00:00,2024-03-25T17:39:06Z,1,uaFighter123,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Q5-b29OKd,"The one dude with that towel on his ear literally got his ear cut off and fed to him. Not a rumor , there is video footage.",user_0041,,torturing suspects,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, )",,,27,,2024-03-25 18:02:28+00:00,2024-03-25T18:02:28Z,4,,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Q7AujBGII,"Do you think if it happened somewhere in a long country, in a ""free country"" they would be discharged and sent on vacation to the Maldives?lmao",user_0042,russia,,appeal to emotion or moral values (pathos),sarcasm/irony(the opposite meaning),,,26,,2024-03-25 18:21:30+00:00,2024-03-25T18:21:30Z,0,,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Q7q-bkbLH,It is against human rights to treat suspects like that!,user_0043,,torturing suspects,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, )",,,10,,2024-03-25 18:27:14+00:00,2024-03-25T18:27:14Z,0,,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Q8DVscYOy,they are not humans,user_0042,torturing suspects,terrorism,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, )",,,5,It is against human rights to treat suspects like that!,2024-03-25 18:30:35+00:00,2024-03-25T18:30:35Z,0,renatob9909,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Q8PaySPPX,they are not humans,user_0042,torturing suspects,terrorism,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, )",,,5,It is against human rights to treat suspects like that!,2024-03-25 18:32:14+00:00,2024-03-25T18:32:14Z,0,renatob9909,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Q8nTp8haW,you are kremlin bot...how much money are you have from them?,user_0007,,russia,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, )",,user,12,"Pretty strange and arrogant assumption to make of someone you don't even know . Also kind of strange to visit a country that occupied your country and that you refer to as ""hell"" . Quite a confused little thing arn't you lol | @user stalin removed unwanted people from photos. you did it 80 years ago",2024-03-25 18:35:38+00:00,2024-03-25T18:35:38Z,0,tabularasa7775,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Q97q2tH7y,if anyone is confused its the people who see ruzzia as anything else than a harbinger of terror and suffering,user_0017,,russia,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, )",,pro-russia users,21,"Pretty strange and arrogant assumption to make of someone you don't even know . Also kind of strange to visit a country that occupied your country and that you refer to as ""hell"" . Quite a confused little thing arn't you lol | @user stalin removed unwanted people from photos. you did it 80 years ago",2024-03-25 18:38:33+00:00,2024-03-25T18:38:33Z,1,tabularasa7775,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1QCSzzKf3L,"​won't that make other ""brainwashed"" think twice?",user_0044,,terrorism,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, )",,,7,The sad part is that these shooters are very young and they were brainwashed,2024-03-25 19:07:39+00:00,2024-03-25T19:07:39Z,0,thinkabout.2504,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1QCYXtgt0k,​afterlife in hell is a lot worse though,user_0044,,terrorism,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, )",,,8,yea why do you think hitler killed himself lmao,2024-03-25 19:08:24+00:00,2024-03-25T19:08:24Z,0,keneodoe4226,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1QD2k7EpBM,"No worries , have a good life none the less 👍",user_0024,,,,,,,12,@user stalin removed unwanted people from photos. you did it 80 years ago | Typical western Photoshop,2024-03-25 19:12:48+00:00,2024-03-25T19:12:48Z,1,ISirSmoke,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1QFbQwL9op,I can only imagine the horror this poor guys are going through now. They could be anyone picked up on the street. We cannot trust ruSsian justice,user_0043,,"russia, torturing suspects","appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, )",,russian justice,27,"​в первую очередь это непрофессионализм. Уже потом -вопрос гуманности. Но если бы это сделал человек, чьего ребенка убили эти террористы, вы бы вряд ли говорили про права этого терриста. И да, это всего лишь исполнитель, но исполнитель массового убийства. На счёт террористов, то им дадут огромный срок, но без еды не оставят и медицинское сопровождение у них будет и сейчас есть, можете не беспокоиться о террористах. | It is against human rights to treat suspects like that!",2024-03-25 19:35:09+00:00,2024-03-25T19:35:09Z,2,avroramuryska,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1QKzr0LgyZ,​tell that to the Israeli women of 10/7,user_0045,,terrorism,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, )",,,8,The sad part is that these shooters are very young and they were brainwashed,2024-03-25 20:22:10+00:00,2024-03-25T20:22:10Z,0,thinkabout.2504,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
624,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1QNSENncbV,​Is being a terrorist allowed in other countries?,user_0046,russia,,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, )",,,8,"""Justice"" Soviet style eh",2024-03-25 20:43:40+00:00,2024-03-25T20:43:40Z,0,rthelionheart,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
